fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result,focused
314,34.73612418,-0.008492063,34.73562527,34.73662309,-0.008896447,-0.008087679,1,0
315,34.73712195,-0.008492063,34.73662304,34.73762086,-0.008896447,-0.008087679,1,0
316,34.73811973,-0.008492063,34.73762082,34.73861864,-0.008896447,-0.008087679,0,0
317,34.73911751,-0.008492063,34.7386186,34.73961642,-0.008896447,-0.008087679,1,0
318,34.74011529,-0.008492063,34.73961637,34.7406142,-0.008896447,-0.008087679,0,0
319,34.74111306,-0.008492063,34.74061415,34.74161197,-0.008896447,-0.008087679,1,0
320,34.74211084,-0.008492063,34.74161193,34.74260975,-0.008896447,-0.008087679,1,0
321,34.74310862,-0.008492063,34.74260971,34.74360753,-0.008896447,-0.008087679,1,0
322,34.7441064,-0.008492063,34.74360748,34.74460531,-0.008896447,-0.008087679,1,0
323,34.74510417,-0.008492063,34.74460526,34.74560308,-0.008896447,-0.008087679,1,0
324,34.74610195,-0.008492063,34.74560304,34.74660086,-0.008896447,-0.008087679,0,0
325,34.74709973,-0.008492063,34.74660082,34.74759864,-0.008896447,-0.008087679,1,0
326,34.74809751,-0.008492063,34.74759859,34.74859642,-0.008896447,-0.008087679,1,0
327,34.74909528,-0.008492063,34.74859637,34.74959419,-0.008896447,-0.008087679,1,0
328,34.75009306,-0.008492063,34.74959415,34.75059197,-0.008896447,-0.008087679,1,0
329,34.75109084,-0.008492063,34.75059193,34.75158975,-0.008896447,-0.008087679,1,0
330,34.75208862,-0.008492063,34.7515897,34.75258753,-0.008896447,-0.008087679,1,0
331,34.75308639,-0.008492063,34.75258748,34.7535853,-0.008896447,-0.008087679,1,0
332,34.75408417,-0.008492063,34.75358526,34.75458308,-0.008896447,-0.008087679,1,0
333,34.75508195,-0.008492063,34.75458304,34.75558086,-0.008896447,-0.008087679,1,0
334,34.75607972,-0.008492063,34.75558081,34.75657864,-0.008896447,-0.008087679,1,0
335,34.7570775,-0.008492063,34.75657859,34.75757641,-0.008896447,-0.008087679,1,0
336,34.75807528,-0.008492063,34.75757637,34.75857419,-0.008896447,-0.008087679,1,0
337,34.75907306,-0.008492063,34.75857415,34.75957197,-0.008896447,-0.008087679,1,0
338,34.76007083,-0.008492063,34.75957192,34.76056975,-0.008896447,-0.008087679,1,0
339,34.76106861,-0.008492063,34.7605697,34.76156752,-0.008896447,-0.008087679,1,0
340,34.76206639,-0.008492063,34.76156748,34.7625653,-0.008896447,-0.008087679,1,0
341,34.76306417,-0.008492063,34.76256526,34.76356308,-0.008896447,-0.008087679,1,0
342,34.76406194,-0.008492063,34.76356303,34.76456086,-0.008896447,-0.008087679,1,0
343,34.76505972,-0.008492063,34.76456081,34.76555863,-0.008896447,-0.008087679,1,0
344,34.7660575,-0.008492063,34.76555859,34.76655641,-0.008896447,-0.008087679,1,0
345,34.76705528,-0.008492063,34.76655637,34.76755419,-0.008896447,-0.008087679,1,0
346,34.76805305,-0.008492063,34.76755414,34.76855196,-0.008896447,-0.008087679,1,0
347,34.76905083,-0.008492063,34.76855192,34.76954974,-0.008896447,-0.008087679,1,0
348,34.77004861,-0.008492063,34.7695497,34.77054752,-0.008896447,-0.008087679,0,0
349,34.77104639,-0.008492063,34.77054747,34.7715453,-0.008896447,-0.008087679,1,0
350,34.77204416,-0.008492063,34.77154525,34.77254307,-0.008896447,-0.008087679,1,0
351,34.72315312,-0.009300831,34.7226542,34.72365203,-0.009705215,-0.008896447,1,0
352,34.72415089,-0.009300831,34.72365198,34.72464981,-0.009705215,-0.008896447,1,0
353,34.72514867,-0.009300831,34.72464976,34.72564758,-0.009705215,-0.008896447,1,0
354,34.72614645,-0.009300831,34.72564754,34.72664536,-0.009705215,-0.008896447,1,0
355,34.72714423,-0.009300831,34.72664531,34.72764314,-0.009705215,-0.008896447,1,0
356,34.728142,-0.009300831,34.72764309,34.72864092,-0.009705215,-0.008896447,1,0
357,34.72913978,-0.009300831,34.72864087,34.72963869,-0.009705215,-0.008896447,1,0
358,34.73013756,-0.009300831,34.72963865,34.73063647,-0.009705215,-0.008896447,1,0
359,34.73113534,-0.009300831,34.73063642,34.73163425,-0.009705215,-0.008896447,1,0
360,34.73213311,-0.009300831,34.7316342,34.73263203,-0.009705215,-0.008896447,1,0
361,34.73313089,-0.009300831,34.73263198,34.7336298,-0.009705215,-0.008896447,1,0
362,34.73412867,-0.009300831,34.73362976,34.73462758,-0.009705215,-0.008896447,1,0
363,34.73512645,-0.009300831,34.73462753,34.73562536,-0.009705215,-0.008896447,1,0
364,34.73612422,-0.009300831,34.73562531,34.73662314,-0.009705215,-0.008896447,1,0
365,34.737122,-0.009300831,34.73662309,34.73762091,-0.009705215,-0.008896447,1,0
366,34.73811978,-0.009300831,34.73762086,34.73861869,-0.009705215,-0.008896447,1,0
367,34.73911756,-0.009300831,34.73861864,34.73961647,-0.009705215,-0.008896447,1,0
368,34.74011533,-0.009300831,34.73961642,34.74061425,-0.009705215,-0.008896447,0,0
369,34.74111311,-0.009300831,34.7406142,34.74161202,-0.009705215,-0.008896447,1,0
370,34.74211089,-0.009300831,34.74161197,34.7426098,-0.009705215,-0.008896447,1,0
371,34.74310867,-0.009300831,34.74260975,34.74360758,-0.009705215,-0.008896447,1,0
372,34.74410644,-0.009300831,34.74360753,34.74460536,-0.009705215,-0.008896447,1,0
373,34.74510422,-0.009300831,34.74460531,34.74560313,-0.009705215,-0.008896447,1,0
374,34.746102,-0.009300831,34.74560308,34.74660091,-0.009705215,-0.008896447,1,0
375,34.74709977,-0.009300831,34.74660086,34.74759869,-0.009705215,-0.008896447,1,0
376,34.74809755,-0.009300831,34.74759864,34.74859647,-0.009705215,-0.008896447,1,0
377,34.74909533,-0.009300831,34.74859642,34.74959424,-0.009705215,-0.008896447,1,0
378,34.75009311,-0.009300831,34.74959419,34.75059202,-0.009705215,-0.008896447,1,0
379,34.75109088,-0.009300831,34.75059197,34.7515898,-0.009705215,-0.008896447,1,0
380,34.75208866,-0.009300831,34.75158975,34.75258758,-0.009705215,-0.008896447,1,0
381,34.75308644,-0.009300831,34.75258753,34.75358535,-0.009705215,-0.008896447,1,0
382,34.75408422,-0.009300831,34.7535853,34.75458313,-0.009705215,-0.008896447,1,0
383,34.75508199,-0.009300831,34.75458308,34.75558091,-0.009705215,-0.008896447,1,0
384,34.75607977,-0.009300831,34.75558086,34.75657869,-0.009705215,-0.008896447,1,0
385,34.75707755,-0.009300831,34.75657864,34.75757646,-0.009705215,-0.008896447,1,0
386,34.75807533,-0.009300831,34.75757641,34.75857424,-0.009705215,-0.008896447,1,0
387,34.7590731,-0.009300831,34.75857419,34.75957202,-0.009705215,-0.008896447,1,0
388,34.76007088,-0.009300831,34.75957197,34.76056979,-0.009705215,-0.008896447,1,0
389,34.76106866,-0.009300831,34.76056975,34.76156757,-0.009705215,-0.008896447,1,0
390,34.76206644,-0.009300831,34.76156752,34.76256535,-0.009705215,-0.008896447,1,0
391,34.76306421,-0.009300831,34.7625653,34.76356313,-0.009705215,-0.008896447,1,0
392,34.76406199,-0.009300831,34.76356308,34.7645609,-0.009705215,-0.008896447,1,0
393,34.76505977,-0.009300831,34.76456086,34.76555868,-0.009705215,-0.008896447,1,0
394,34.76605755,-0.009300831,34.76555863,34.76655646,-0.009705215,-0.008896447,1,0
395,34.76705532,-0.009300831,34.76655641,34.76755424,-0.009705215,-0.008896447,1,0
396,34.7680531,-0.009300831,34.76755419,34.76855201,-0.009705215,-0.008896447,1,0
397,34.76905088,-0.009300831,34.76855196,34.76954979,-0.009705215,-0.008896447,1,0
398,34.77004866,-0.009300831,34.76954974,34.77054757,-0.009705215,-0.008896447,1,0
399,34.77104643,-0.009300831,34.77054752,34.77154535,-0.009705215,-0.008896447,1,0
400,34.77204421,-0.009300831,34.7715453,34.77254312,-0.009705215,-0.008896447,1,0
401,34.72315317,-0.010109599,34.72265425,34.72365208,-0.010513983,-0.009705215,1,0
402,34.72415095,-0.010109599,34.72365203,34.72464986,-0.010513983,-0.009705215,1,0
403,34.72514872,-0.010109599,34.72464981,34.72564764,-0.010513983,-0.009705215,1,0
404,34.7261465,-0.010109599,34.72564758,34.72664542,-0.010513983,-0.009705215,1,0
405,34.72714428,-0.010109599,34.72664536,34.72764319,-0.010513983,-0.009705215,1,0
406,34.72814206,-0.010109599,34.72764314,34.72864097,-0.010513983,-0.009705215,1,0
407,34.72913983,-0.010109599,34.72864092,34.72963875,-0.010513983,-0.009705215,1,0
408,34.73013761,-0.010109599,34.72963869,34.73063653,-0.010513983,-0.009705215,1,0
409,34.73113539,-0.010109599,34.73063647,34.7316343,-0.010513983,-0.009705215,1,0
410,34.73213316,-0.010109599,34.73163425,34.73263208,-0.010513983,-0.009705215,1,0
411,34.73313094,-0.010109599,34.73263203,34.73362986,-0.010513983,-0.009705215,1,0
412,34.73412872,-0.010109599,34.7336298,34.73462764,-0.010513983,-0.009705215,1,0
413,34.7351265,-0.010109599,34.73462758,34.73562541,-0.010513983,-0.009705215,1,0
414,34.73612427,-0.010109599,34.73562536,34.73662319,-0.010513983,-0.009705215,1,0
415,34.73712205,-0.010109599,34.73662314,34.73762097,-0.010513983,-0.009705215,1,0
416,34.73811983,-0.010109599,34.73762091,34.73861874,-0.010513983,-0.009705215,1,0
417,34.73911761,-0.010109599,34.73861869,34.73961652,-0.010513983,-0.009705215,1,0
418,34.74011538,-0.010109599,34.73961647,34.7406143,-0.010513983,-0.009705215,1,0
419,34.74111316,-0.010109599,34.74061425,34.74161208,-0.010513983,-0.009705215,1,0
420,34.74211094,-0.010109599,34.74161202,34.74260985,-0.010513983,-0.009705215,1,0
421,34.74310872,-0.010109599,34.7426098,34.74360763,-0.010513983,-0.009705215,1,0
422,34.74410649,-0.010109599,34.74360758,34.74460541,-0.010513983,-0.009705215,1,0
423,34.74510427,-0.010109599,34.74460536,34.74560319,-0.010513983,-0.009705215,1,0
424,34.74610205,-0.010109599,34.74560313,34.74660096,-0.010513983,-0.009705215,1,0
425,34.74709983,-0.010109599,34.74660091,34.74759874,-0.010513983,-0.009705215,1,0
426,34.7480976,-0.010109599,34.74759869,34.74859652,-0.010513983,-0.009705215,1,0
427,34.74909538,-0.010109599,34.74859647,34.7495943,-0.010513983,-0.009705215,1,0
428,34.75009316,-0.010109599,34.74959424,34.75059207,-0.010513983,-0.009705215,1,0
429,34.75109094,-0.010109599,34.75059202,34.75158985,-0.010513983,-0.009705215,1,0
430,34.75208871,-0.010109599,34.7515898,34.75258763,-0.010513983,-0.009705215,1,0
431,34.75308649,-0.010109599,34.75258758,34.75358541,-0.010513983,-0.009705215,1,0
432,34.75408427,-0.010109599,34.75358535,34.75458318,-0.010513983,-0.009705215,1,0
433,34.75508205,-0.010109599,34.75458313,34.75558096,-0.010513983,-0.009705215,1,0
434,34.75607982,-0.010109599,34.75558091,34.75657874,-0.010513983,-0.009705215,1,0
435,34.7570776,-0.010109599,34.75657869,34.75757652,-0.010513983,-0.009705215,1,0
436,34.75807538,-0.010109599,34.75757646,34.75857429,-0.010513983,-0.009705215,1,0
437,34.75907316,-0.010109599,34.75857424,34.75957207,-0.010513983,-0.009705215,1,0
438,34.76007093,-0.010109599,34.75957202,34.76056985,-0.010513983,-0.009705215,1,0
439,34.76106871,-0.010109599,34.76056979,34.76156763,-0.010513983,-0.009705215,1,0
440,34.76206649,-0.010109599,34.76156757,34.7625654,-0.010513983,-0.009705215,1,0
441,34.76306426,-0.010109599,34.76256535,34.76356318,-0.010513983,-0.009705215,1,0
442,34.76406204,-0.010109599,34.76356313,34.76456096,-0.010513983,-0.009705215,1,0
443,34.76505982,-0.010109599,34.7645609,34.76555874,-0.010513983,-0.009705215,1,0
444,34.7660576,-0.010109599,34.76555868,34.76655651,-0.010513983,-0.009705215,1,0
445,34.76705537,-0.010109599,34.76655646,34.76755429,-0.010513983,-0.009705215,1,0
446,34.76805315,-0.010109599,34.76755424,34.76855207,-0.010513983,-0.009705215,1,0
447,34.76905093,-0.010109599,34.76855201,34.76954984,-0.010513983,-0.009705215,0,0
448,34.77004871,-0.010109599,34.76954979,34.77054762,-0.010513983,-0.009705215,0,0
449,34.77104648,-0.010109599,34.77054757,34.7715454,-0.010513983,-0.009705215,1,0
450,34.77204426,-0.010109599,34.77154535,34.77254318,-0.010513983,-0.009705215,1,0
451,34.72315322,-0.010918367,34.72265431,34.72365214,-0.011322751,-0.010513983,1,0
452,34.724151,-0.010918367,34.72365208,34.72464992,-0.011322751,-0.010513983,1,0
453,34.72514878,-0.010918367,34.72464986,34.7256477,-0.011322751,-0.010513983,1,0
454,34.72614656,-0.010918367,34.72564764,34.72664547,-0.011322751,-0.010513983,1,0
455,34.72714433,-0.010918367,34.72664542,34.72764325,-0.011322751,-0.010513983,1,0
456,34.72814211,-0.010918367,34.72764319,34.72864103,-0.011322751,-0.010513983,1,0
457,34.72913989,-0.010918367,34.72864097,34.72963881,-0.011322751,-0.010513983,1,0
458,34.73013767,-0.010918367,34.72963875,34.73063658,-0.011322751,-0.010513983,1,0
459,34.73113544,-0.010918367,34.73063653,34.73163436,-0.011322751,-0.010513983,1,0
460,34.73213322,-0.010918367,34.7316343,34.73263214,-0.011322751,-0.010513983,1,0
461,34.733131,-0.010918367,34.73263208,34.73362992,-0.011322751,-0.010513983,1,0
462,34.73412878,-0.010918367,34.73362986,34.73462769,-0.011322751,-0.010513983,1,0
463,34.73512655,-0.010918367,34.73462764,34.73562547,-0.011322751,-0.010513983,1,0
464,34.73612433,-0.010918367,34.73562541,34.73662325,-0.011322751,-0.010513983,1,0
465,34.73712211,-0.010918367,34.73662319,34.73762103,-0.011322751,-0.010513983,1,0
466,34.73811988,-0.010918367,34.73762097,34.7386188,-0.011322751,-0.010513983,1,0
467,34.73911766,-0.010918367,34.73861874,34.73961658,-0.011322751,-0.010513983,1,0
468,34.74011544,-0.010918367,34.73961652,34.74061436,-0.011322751,-0.010513983,1,0
469,34.74111322,-0.010918367,34.7406143,34.74161213,-0.011322751,-0.010513983,1,0
470,34.74211099,-0.010918367,34.74161208,34.74260991,-0.011322751,-0.010513983,1,0
471,34.74310877,-0.010918367,34.74260985,34.74360769,-0.011322751,-0.010513983,1,0
472,34.74410655,-0.010918367,34.74360763,34.74460547,-0.011322751,-0.010513983,1,0
473,34.74510433,-0.010918367,34.74460541,34.74560324,-0.011322751,-0.010513983,1,0
474,34.7461021,-0.010918367,34.74560319,34.74660102,-0.011322751,-0.010513983,1,0
475,34.74709988,-0.010918367,34.74660096,34.7475988,-0.011322751,-0.010513983,1,0
476,34.74809766,-0.010918367,34.74759874,34.74859658,-0.011322751,-0.010513983,1,0
477,34.74909544,-0.010918367,34.74859652,34.74959435,-0.011322751,-0.010513983,1,0
478,34.75009321,-0.010918367,34.7495943,34.75059213,-0.011322751,-0.010513983,1,0
479,34.75109099,-0.010918367,34.75059207,34.75158991,-0.011322751,-0.010513983,1,0
480,34.75208877,-0.010918367,34.75158985,34.75258769,-0.011322751,-0.010513983,1,0
481,34.75308655,-0.010918367,34.75258763,34.75358546,-0.011322751,-0.010513983,1,0
482,34.75408432,-0.010918367,34.75358541,34.75458324,-0.011322751,-0.010513983,1,0
483,34.7550821,-0.010918367,34.75458318,34.75558102,-0.011322751,-0.010513983,1,0
484,34.75607988,-0.010918367,34.75558096,34.7565788,-0.011322751,-0.010513983,1,0
485,34.75707766,-0.010918367,34.75657874,34.75757657,-0.011322751,-0.010513983,1,0
486,34.75807543,-0.010918367,34.75757652,34.75857435,-0.011322751,-0.010513983,1,0
487,34.75907321,-0.010918367,34.75857429,34.75957213,-0.011322751,-0.010513983,1,0
488,34.76007099,-0.010918367,34.75957207,34.76056991,-0.011322751,-0.010513983,1,0
489,34.76106877,-0.010918367,34.76056985,34.76156768,-0.011322751,-0.010513983,1,0
490,34.76206654,-0.010918367,34.76156763,34.76256546,-0.011322751,-0.010513983,1,0
491,34.76306432,-0.010918367,34.7625654,34.76356324,-0.011322751,-0.010513983,1,0
492,34.7640621,-0.010918367,34.76356318,34.76456102,-0.011322751,-0.010513983,1,0
493,34.76505988,-0.010918367,34.76456096,34.76555879,-0.011322751,-0.010513983,1,0
494,34.76605765,-0.010918367,34.76555874,34.76655657,-0.011322751,-0.010513983,1,0
495,34.76705543,-0.010918367,34.76655651,34.76755435,-0.011322751,-0.010513983,1,0
496,34.76805321,-0.010918367,34.76755429,34.76855213,-0.011322751,-0.010513983,1,0
497,34.76905099,-0.010918367,34.76855207,34.7695499,-0.011322751,-0.010513983,0,0
498,34.77004876,-0.010918367,34.76954984,34.77054768,-0.011322751,-0.010513983,0,0
499,34.77104654,-0.010918367,34.77054762,34.77154546,-0.011322751,-0.010513983,1,0
500,34.77204432,-0.010918367,34.7715454,34.77254323,-0.011322751,-0.010513983,1,0
501,34.72315328,-0.011727135,34.72265436,34.7236522,-0.012131519,-0.011322751,1,0
502,34.72415106,-0.011727135,34.72365214,34.72464998,-0.012131519,-0.011322751,1,0
503,34.72514884,-0.011727135,34.72464992,34.72564776,-0.012131519,-0.011322751,1,0
504,34.72614662,-0.011727135,34.7256477,34.72664554,-0.012131519,-0.011322751,1,0
505,34.72714439,-0.011727135,34.72664547,34.72764331,-0.012131519,-0.011322751,1,0
506,34.72814217,-0.011727135,34.72764325,34.72864109,-0.012131519,-0.011322751,1,0
507,34.72913995,-0.011727135,34.72864103,34.72963887,-0.012131519,-0.011322751,1,0
508,34.73013773,-0.011727135,34.72963881,34.73063664,-0.012131519,-0.011322751,1,0
509,34.7311355,-0.011727135,34.73063658,34.73163442,-0.012131519,-0.011322751,1,0
510,34.73213328,-0.011727135,34.73163436,34.7326322,-0.012131519,-0.011322751,1,0
511,34.73313106,-0.011727135,34.73263214,34.73362998,-0.012131519,-0.011322751,1,0
512,34.73412884,-0.011727135,34.73362992,34.73462775,-0.012131519,-0.011322751,1,0
513,34.73512661,-0.011727135,34.73462769,34.73562553,-0.012131519,-0.011322751,1,0
514,34.73612439,-0.011727135,34.73562547,34.73662331,-0.012131519,-0.011322751,1,0
515,34.73712217,-0.011727135,34.73662325,34.73762109,-0.012131519,-0.011322751,1,0
516,34.73811994,-0.011727135,34.73762103,34.73861886,-0.012131519,-0.011322751,1,0
517,34.73911772,-0.011727135,34.7386188,34.73961664,-0.012131519,-0.011322751,1,0
518,34.7401155,-0.011727135,34.73961658,34.74061442,-0.012131519,-0.011322751,1,0
519,34.74111328,-0.011727135,34.74061436,34.7416122,-0.012131519,-0.011322751,1,0
520,34.74211105,-0.011727135,34.74161213,34.74260997,-0.012131519,-0.011322751,1,0
521,34.74310883,-0.011727135,34.74260991,34.74360775,-0.012131519,-0.011322751,1,0
522,34.74410661,-0.011727135,34.74360769,34.74460553,-0.012131519,-0.011322751,1,0
523,34.74510439,-0.011727135,34.74460547,34.74560331,-0.012131519,-0.011322751,1,0
524,34.74610216,-0.011727135,34.74560324,34.74660108,-0.012131519,-0.011322751,1,0
525,34.74709994,-0.011727135,34.74660102,34.74759886,-0.012131519,-0.011322751,1,0
526,34.74809772,-0.011727135,34.7475988,34.74859664,-0.012131519,-0.011322751,1,0
527,34.7490955,-0.011727135,34.74859658,34.74959442,-0.012131519,-0.011322751,1,0
528,34.75009327,-0.011727135,34.74959435,34.75059219,-0.012131519,-0.011322751,1,0
529,34.75109105,-0.011727135,34.75059213,34.75158997,-0.012131519,-0.011322751,1,0
530,34.75208883,-0.011727135,34.75158991,34.75258775,-0.012131519,-0.011322751,1,0
531,34.75308661,-0.011727135,34.75258769,34.75358553,-0.012131519,-0.011322751,1,0
532,34.75408438,-0.011727135,34.75358546,34.7545833,-0.012131519,-0.011322751,1,0
533,34.75508216,-0.011727135,34.75458324,34.75558108,-0.012131519,-0.011322751,1,0
534,34.75607994,-0.011727135,34.75558102,34.75657886,-0.012131519,-0.011322751,1,0
535,34.75707772,-0.011727135,34.7565788,34.75757664,-0.012131519,-0.011322751,1,0
536,34.75807549,-0.011727135,34.75757657,34.75857441,-0.012131519,-0.011322751,1,0
537,34.75907327,-0.011727135,34.75857435,34.75957219,-0.012131519,-0.011322751,1,0
538,34.76007105,-0.011727135,34.75957213,34.76056997,-0.012131519,-0.011322751,1,0
539,34.76106883,-0.011727135,34.76056991,34.76156775,-0.012131519,-0.011322751,1,0
540,34.7620666,-0.011727135,34.76156768,34.76256552,-0.012131519,-0.011322751,1,0
541,34.76306438,-0.011727135,34.76256546,34.7635633,-0.012131519,-0.011322751,1,0
542,34.76406216,-0.011727135,34.76356324,34.76456108,-0.012131519,-0.011322751,1,0
543,34.76505994,-0.011727135,34.76456102,34.76555885,-0.012131519,-0.011322751,1,0
544,34.76605771,-0.011727135,34.76555879,34.76655663,-0.012131519,-0.011322751,1,0
